file_name,caption_number,caption
Rural_ourdoors_birds.wav,caption_3,"Birds are chirping, with one closer and louder and less than a half of a second between its cries."
SW_Street_Noise_Motorcycle_Rally.wav,caption_3,A small motor vehicle running and squealing its tires before driving off.
mansteps.wav,caption_3,Someone walking on the floor in squeaky shoes.
tramway_gnashing.wav,caption_3,"At a subway station, a train approaches to a stop."
Count down and drive away car rally gravel.wav,caption_3,A man is chanting and then cars racing by.
downspout-rainwater1.wav,caption_3,Water flows steadily into a container of water.
Mobile_phone_-_Dialing_tones_slow_L_Close_R_Distant.wav,caption_3,Continuously the timer is going off as it beeps.
creekwaterfall.wav,caption_3,Hard rain falling down into a running river.
Desolation Wilderness.wav,caption_3,Birds in the distance and other animals howling in a jungle or forest.
Waves 02.wav,caption_3,Large and small waves make their surf noises on the beach.
elvis_old_time_radio.wav,caption_3,A scratchy audio saying something is played on the radio.
gargnano.wav,caption_3,Water comes rushing out before slowing to a slight trickle.
small_underpass_300513.wav,caption_3,The hum of outdoor traffic swells and diminishes in the background while a woman coughs five times.
EXT STREAM DAY (WITH GEESE) 96K.wav,caption_3,A person is speaking on a farm while chickens are making noise and water is running.
Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 1.wav,caption_3,A person is moving a chain lever then slowly stops.
Stream # 2.wav,caption_3,Water constantly flowing in a stream and then it flows faster.
evening street.wav,caption_3,Cars coming towards and going past a stationary point
Field ambience in Marata - h4n.wav,caption_3,The silence of the day is broken by the passing of an automobile.
Forest dry leaves walk. .wav,caption_3,Regular footsteps from a person walking through an outdoor setting are audible.
flinders st trams.wav,caption_3,A starting whir of a machine that proceeds to make some loud action.
Los Angeles Bus Ride.wav,caption_3,"Many people talking as a bus drives up, hisses then the breaks squeak."
Traffic in Rue Blanche - Paris - France.wav,caption_3,A motorcycle speeds by and then shifts gears as it speeds down the road.
sulawesi_quail_dove.wav,caption_3,"An owl hoots, birds call and something else is humming."
running on the street.wav,caption_3,Someone is running on a hard surface for awhile.
wind&amp;chimes.wav,caption_3,The cell phone of a baby plays over the rainstorm in the background.
Large ship engine running recorded in cabin.wav,caption_3,"A steady hum, like a car driving down the street."
Footsteps_Squeeky_Wood.wav,caption_3,A person climbs a creaky flight of stairs.
creek_waterfall.wav,caption_3,Heavy rain falls while a truck passes by in noisy traffic.
rain thunder ambient.wav,caption_3,"Heavy rain is falling on a roof, with thunder rumbling followed by more heavy rain."
birds at dawn of spring.wav,caption_3,Birds are chirping in a forest next to a highway.
"01-31 Footsteps, Wood, Barefoot, Jumps &amp; Scuffs.wav",caption_3,A person thuds on a surface and brushes over a surface.
slowwiper.wav,caption_3,A thudding occurs repeatedly in cycles with a repeating pattern.
2006_04_16_water_and_frogs_colliure.wav,caption_3,"Water is flowing in a stream, and a frog is croaking."
Blade Small.wav,caption_3,Someone is sharpening their knife with another knife.
Parakeets.wav,caption_3,A variety of different birds are chirping and singing within close proximity to each other.
Bus Pulls Away.wav,caption_3,A large vehicle is running and then drives away slowly.
dryer_turn_on_open_door_close_door_24_96_mono.wav,caption_3,Pounding on a washing machine before it is clicked on and off.
geese_copake_farmland_1.wav,caption_3,Geese travel in groups together and form themselves.
crossing tracks.wav,caption_3,Someone is inside a vehicle and is driving down the highway.
sheep bleating dry grass.wav,caption_3,Several sheep making noise in a field and footsteps in the background.
Rock-various hits.wav,caption_3,A person taps various wood objects against each other
Glass pieces smashed.wav,caption_3,A person using a shovel digging and clanging against a rocky dirt area.
Rain WashingtonSt 1.wav,caption_3,Water flowing and a car driving away nearby.
Street_Sounds_Night.wav,caption_3,Someone in the busy street is coughing as a lot of cars pass by.
fulles_arroseguentse.wav,caption_3,A person is walking crunching through leaves on the ground
Basic Wind.wav,caption_3,Rain is falling lightly while thunder rolls in the distance.
reviewing-stand-clangs.wav,caption_3,Somebody struck an aluminum bin several times with a stick.
Landstraenverkehr bei Regen 3.wav,caption_3,Someone is driving through a tunnel with the windows down.
Ryan_CoffeeMachine.wav,caption_3,A person moves around a metallic object placed on a floor.
pencil on paper.wav,caption_3,A person writing something down on a piece of paper
British Museum ambience 2.wav,caption_3,Many people are talking about many different things.
OfficeSound.wav,caption_3,A group of men and women are speaking.
Amb Resid Ext 001.wav,caption_3,People are talking in a city center while cars are driving and brakes are screeching.
CINDER BLOCK THUD IN GRASS.wav,caption_3,"Footsteps, metal object tossed to ground, more footsteps and another metal object tossed to ground."
autospasandociudadnoche1.wav,caption_3,Cars driving down the road way nearby and people talking.
Vent thrumming.wav,caption_3,A machine turns a piece that is round and it emits a whine as it turns
rumbling bones.wav,caption_3,A string vibrating and a drum beating continuously
Train_LightRail_By_T0147.wav,caption_3,A train passing by on the tracks rings its bell as it passes by.
12a_Ambient_Quarry_Low_44_16.wav,caption_3,Multiple children with their parents are laughing and talking.
beach Brighton.wav,caption_3,Children playing and chatting with adults in the playground.
outdoors ambient windy wind leaves rustle near airport plane hum.wav,caption_3,"As birds chirp gently in the background, a waterfall rushes loudly."
19_VACCL.wav,caption_3,A vacuum is on and then turned off
Esperance Wind Farm Up Close.wav,caption_3,A machine spins and roars as winds blow
FrogPond.wav,caption_3,An animal is making a lot of noise as it breathes.
rbh mocking bird.wav,caption_3,Several birds tweet and sing songs as traffic passes
20130418_stream.09.wav,caption_3,"Outdoors, a river flows over rocks and collects into a pool."
stream5.wav,caption_3,Water is running steadily from a faucet into a sink while a washer runs in background.
Crowds in Street in Seville.wav,caption_3,People are talking and they get louder as a machine gets louder.
School Kids Walk.wav,caption_3,Children racing and playing with nearby heavy traffic.
20060613.chicharras.wav,caption_3,Cicadas are singing while footfalls occur on a path.
Concrete Stairs.wav,caption_3,Someone is walking around in a large room with a hardwood floor.
Sound Effect_1-2.wav,caption_3,"Someone is walking outside slowly, then they speed up, and slow down again."
distroy F3edback.wav,caption_3,The engine of an old fashioned propeller driven airplane.
Dogs_Barking.wav,caption_3,Dogs of varying sizes bark at different intervals.
Chmielna Street.wav,caption_3,"A woman speaking loudly, others speaking in the background, and then a child speaks."
Street_Genova.wav,caption_3,"A crowd of people chatters while periodically, in the background, a bell rings."
ZOOM0001.wav,caption_3,"In a room full of people, a group of men and women are having a discussion."
babbling brook 2.wav,caption_3,Water is bubbling out of a fountain and forming a pool.
20090619.air.conditioner.wav,caption_3,A steady and consistent engine hums and vibrates.
LA Rain.wav,caption_3,An engine is running and the rain is pouring down.
20100403.Brussels.ambulance.wav,caption_3,An vehicle emergency siren blares while people talk in the background.
20110121_stream.M10.wav,caption_3,Raining heavily into a pool with faint bubbling noise
bath.wav,caption_3,"As water pours into the tub, the faucet squeaks."
shells-tinkle.wav,caption_3,Jingling light items clang together not too loud constantly.
20141026 Bangkok House Traffic Thunder Bird 01.wav,caption_3,"Outside in the street, a bunch of birds chirp and tweet."
household noise.wav,caption_3,"The creaking of something metallic and soft steps,"
8 minutes in one.wav,caption_3,The noise level around the airplane is high due to the engines being active.
A bird sing alone in the alpine forest.wav,caption_3,Electrical buzzing is accompanied by low humming as a bird chirps repeatedly.
chinatown_park.wav,caption_3,Birds chirp while people speak and instruments are played.
Fish eagle call.wav,caption_3,Someone is blowing a wind instrument like a recorder but not playing a tune.
Interior Ambience Large Hall Baby Cries in Background.wav,caption_3,Quiet city noises are interrupted by a squeaky screen door opening.
Kettle 01.wav,caption_3,A motor is constantly running that gets increasingly louder.
AM static.wav,caption_3,Crickets are chirping and an engine is in the background.
Ambience_hum_tuning fork.wav,caption_3,A musical instrument hums at the beginning and echoes afterwards.
Lift running - doors close and open.wav,caption_3,Someone is rolling a cart down the hall after putting something in it and picks up more stuff.
Rome Inside The Metro.wav,caption_3,A plane is landing while people are talking in the background.
Gravel Crunch.wav,caption_3,Someone carrying the microphone is walking on gravel.
restaurant2.wav,caption_3,Dishes are clinking while a crowd of people talking.
STE-013-lisbon_alfama04_frenchkids.wav,caption_3,Multiple children are talking to each other and their mother.
Kokar_Oppsjon_bird.wav,caption_3,A person walks on a path while a bird cries loudly above.
sogukortam.wav,caption_3,A jet is travelling through the air making noise.
Exterior enter door large interior lobby TV revolving door exit to traffic and voices.wav,caption_3,Brakes squeal from a few vehicles as they begin driving away.
STE-008.wav,caption_3,A train horn blares while the train screeches by.
Glass on concrete.wav,caption_3,The lid of a glass jar is repeatedly being lifted and put back on the jar.
etl Shadyside Train 24-48.wav,caption_3,A machine turns on and is being handled.
RadioTune_2_bip.wav,caption_3,Someone was searching through different stations on the radio before shutting it off.
